"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","pop3over","school_enrolled","school_not_enrolled","households","pop_under25k","pop25k_49k","pop50k_74k","pop75k_99k","pop100kover","median_income","pov_denom","pov_under2q","pov2q_3q","pov3q_4q","pov4q_6q","pov6q_8q","pov_over8q","school_enrolled_pct","income_under25kpct","income25k_49kpct","pop50k_74kpct","pop75k_99kpct","pop100koverpct","pov_below_line","pov_1_2overline","pov_doubleline"
"51043","05000US51043","Clarke County","Clarke County, Virginia","va",13983,3123,10860,5639,872,977,904,602,2284,77936,14134,701,180,529,922,677,11125,22.3342630336838,15.4637347047349,17.325766979961,16.0312112076609,10.6756517112963,40.5036353963469,9.97594453091835,11.3131456063393,78.7109098627423
"51045","05000US51045","Craig County","Craig County, Virginia","va",4974,837,4137,2266,484,599,318,361,504,55484,5096,142,90,203,303,583,3775,16.8275030156815,21.3592233009709,26.4342453662842,14.0335392762577,15.9311562224184,22.2418358340688,8.53610675039246,17.3861852433281,74.0777080062794
"51047","05000US51047","Culpeper County","Culpeper County, Virginia","va",48434,11849,36585,16903,2520,3210,2977,2368,5828,73116,48744,1173,1077,1736,4267,4349,36142,24.4642193500434,14.9085961071999,18.9907117079808,17.6122581790215,14.0093474531148,34.479086552683,8.17741670769736,17.6760216642048,74.1465616280978
"51049","05000US51049","Cumberland County","Cumberland County, Virginia","va",9487,1955,7532,3963,1060,1052,661,438,752,46221,9709,856,425,599,746,674,6409,20.6071466216928,26.7474135755741,26.5455463033056,16.6792833711834,11.0522331566995,18.9755235932374,19.363477186116,14.6256051086621,66.010917705222
"51051","05000US51051","Dickenson County","Dickenson County, Virginia","va",14481,2825,11656,5841,2543,1533,712,457,596,29226,14477,1672,1029,811,2292,1536,7137,19.5083212485326,43.5370655709639,26.2455059065229,12.1896935456257,7.82400273925698,10.2037322376305,24.2591697174829,26.4419423913794,49.2988878911377
"51053","05000US51053","Dinwiddie County","Dinwiddie County, Virginia","va",27556,6200,21356,10391,2218,2466,2098,1328,2281,55880,27677,1618,674,1250,2519,2941,18675,22.4996371026274,21.3453950534116,23.7320758348571,20.1905495140025,12.7802906361274,21.9516889616014,12.7976298009177,19.7275716298732,67.4747985692091
"51057","05000US51057","Essex County","Essex County, Virginia","va",10592,2284,8308,4463,1056,1014,1046,627,720,52681,10959,666,301,533,1203,1121,7135,21.5634441087613,23.6612144297558,22.7201434012996,23.437149899171,14.0488460676675,16.1326462021062,13.6873802354229,21.2063144447486,65.1063053198285
"51059","05000US51059","Fairfax County","Fairfax County, Virginia","va",1100313,309020,791293,394447,28422,37630,45383,47148,235864,121133,1133591,32587,17670,19638,48467,53761,961468,28.084735888788,7.20553078106818,9.53993819194974,11.5054747532622,11.9529366429457,59.7961196307742,6.16580406866321,9.01806736292014,84.8161285684166
"51061","05000US51061","Fauquier County","Fauquier County, Virginia","va",66848,16988,49860,24333,2288,3237,3733,3179,11896,97469,68696,2094,910,1173,2367,2738,59414,25.412876974629,9.40286853244565,13.302921957835,15.3413060452883,13.0645625282538,48.8883409361772,6.08041225107721,7.43129148713171,86.4882962617911
"51063","05000US51063","Floyd County","Floyd County, Virginia","va",15132,2978,12154,6480,1603,1650,1208,840,1179,49729,15570,714,745,321,1815,2175,9800,19.6801480306635,24.7376543209877,25.462962962963,18.641975308642,12.962962962963,18.1944444444444,11.432241490045,25.626204238921,62.941554271034
"51065","05000US51065","Fluvanna County","Fluvanna County, Virginia","va",25676,6141,19535,9842,1218,1905,1804,1704,3211,74931,24992,801,103,317,1127,1337,21307,23.9172768343979,12.375533428165,19.3558219874009,18.329607803292,17.3135541556594,32.6254826254826,4.88556338028169,9.85915492957746,85.2552816901408
"51067","05000US51067","Franklin County","Franklin County, Virginia","va",54760,11947,42813,23104,5347,5816,4619,2765,4557,52639,54475,3184,2351,3405,4674,5608,35253,21.8170197224251,23.1431786703601,25.1731301939058,19.9922091412742,11.9676246537396,19.7238573407202,16.4111977971547,18.8747131711794,64.7140890316659
"51069","05000US51069","Frederick County","Frederick County, Virginia","va",82284,19803,62481,30973,3546,5887,6423,4420,10697,73250,83666,2216,1470,1539,5346,6075,67020,24.0666472218171,11.4486811093533,19.0068769573499,20.737416459497,14.2704936557647,34.5365318180351,6.24506968183013,13.6507063801305,80.1042239380393
"51071","05000US51071","Giles County","Giles County, Virginia","va",16353,3412,12941,6987,1525,1799,1688,1003,972,52478,16519,881,423,568,1638,1716,11293,20.8646731486577,21.8262487476743,25.7478173751252,24.1591527121798,14.3552311435523,13.9115500214684,11.3324051092681,20.3038924874387,68.3637024032932
"51073","05000US51073","Gloucester County","Gloucester County, Virginia","va",35972,7970,28002,14759,2100,3024,2958,2363,4314,66701,36884,1458,752,915,2223,2637,28899,22.1561214277772,14.2286062741378,20.4891930347585,20.0420082661427,16.0105698218036,29.2296226031574,8.47250840472834,13.1764450710335,78.3510465242382
"51075","05000US51075","Goochland County","Goochland County, Virginia","va",22076,4515,17561,8426,1052,1129,1327,1034,3884,89741,21302,490,355,291,1352,1145,17669,20.4520746512049,12.4851649655827,13.3990030856872,15.7488725373843,12.2715404699739,46.0954189413719,5.33283259787813,11.7219040465684,82.9452633555535
"51077","05000US51077","Grayson County","Grayson County, Virginia","va",15462,2825,12637,6542,2329,2073,1002,426,712,33969,14965,1023,1079,983,1777,1883,8220,18.2705988875954,35.6007337205747,31.6875573219199,15.31641699786,6.51177010088658,10.8835218587588,20.6147677915135,24.4570664884731,54.9281657200134
"51079","05000US51079","Greene County","Greene County, Virginia","va",18818,4714,14104,7357,1109,1520,1506,1124,2098,64979,19289,280,248,623,2932,1558,13648,25.0504835795515,15.0740791083322,20.660595351366,20.4703003941824,15.2779665624575,28.5170585836618,5.96713152574006,23.2775156825134,70.7553527917466
"51081","05000US51081","Greensville County","Greensville County, Virginia","va",11466,2342,9124,3688,1179,832,892,387,398,44534,8444,425,632,350,1554,793,4690,20.4256061398919,31.968546637744,22.5596529284165,24.1865509761388,10.4934924078091,10.7917570498915,16.6627190904784,27.7948839412601,55.5423969682615
"51083","05000US51083","Halifax County","Halifax County, Virginia","va",33363,6945,26418,14025,4193,3923,2558,1399,1952,42289,34049,1977,2129,1039,3657,3687,21560,20.8164733387285,29.8966131907308,27.9714795008913,18.2388591800357,9.97504456327986,13.9180035650624,15.1105759346824,21.5689153866487,63.320508678669
"51085","05000US51085","Hanover County","Hanover County, Virginia","va",101499,26862,74637,38599,3882,5769,6565,5536,16847,88652,102635,2801,1376,1548,3366,5541,88003,26.4652853722697,10.0572553693101,14.9459830565559,17.0082126479961,14.3423404751418,43.6462084509961,5.57801919423199,8.67832610707848,85.7436546986895
"51087","05000US51087","Henrico County","Henrico County, Virginia","va",313284,79305,233979,127111,18871,27178,22542,18313,40207,68572,322653,15627,7872,8710,19156,22190,249098,25.3140920059754,14.8460794109086,21.3813123962521,17.7341064109322,14.4070930131932,31.631408768714,9.98255091383003,12.81438573328,77.2030633528899
"51089","05000US51089","Henry County","Henry County, Virginia","va",50060,10379,39681,21598,7109,6658,3842,1924,2065,36683,50886,4461,2395,3491,7549,5831,27159,20.7331202556932,32.9150847300676,30.8269284192981,17.7886841374201,8.90823224372627,9.56107046948792,20.3336870652046,26.2940690956255,53.3722438391699
"51091","05000US51091","Highland County","Highland County, Virginia","va",2149,226,1923,1123,265,354,176,153,175,46147,2184,79,103,86,259,216,1441,10.5165193113076,23.5975066785396,31.5227070347284,15.6723063223508,13.6242208370436,15.5832591273375,12.2710622710623,21.7490842490842,65.9798534798535
"51093","05000US51093","Isle of Wight County","Isle of Wight County, Virginia","va",35397,8451,26946,14304,2463,2613,2445,1793,4990,71376,36014,1652,953,999,2388,2507,27515,23.8749046529367,17.2189597315436,18.2676174496644,17.0931208053691,12.5349552572707,34.8853467561521,10.0072194146721,13.5919364691509,76.400844116177
"51095","05000US51095","James City County","James City County, Virginia","va",72147,17583,54564,28766,3734,4625,4615,4188,11604,83048,73195,2803,1064,1828,3303,4283,59914,24.3710757204042,12.980602099701,16.0780087603421,16.0432454981575,14.5588542028784,40.339289438921,7.78058610560831,10.3640959081904,81.8553179862012
"51097","05000US51097","King and Queen County","King and Queen County, Virginia","va",6814,1469,5345,2826,692,613,528,421,572,54516,7042,611,408,146,669,877,4331,21.5585559142941,24.4869072894551,21.6914366595895,18.6836518046709,14.897381457891,20.2406227883935,16.5435955694405,21.9539903436524,61.5024140869071
"51099","05000US51099","King George County","King George County, Virginia","va",24755,6528,18227,9103,688,1529,1539,1469,3878,87321,25647,360,470,622,1742,1549,20904,26.370430216118,7.55794792925409,16.7966604416127,16.9065143359332,16.1375370756893,42.6013402175107,5.66148087495614,12.8319101649316,81.5066089601123
"51101","05000US51101","King William County","King William County, Virginia","va",15919,4015,11904,6170,789,1171,1504,1041,1665,68720,16421,428,480,747,854,1367,12545,25.2214335071298,12.7876823338736,18.9789303079417,24.3760129659643,16.871961102107,26.9854132901135,10.078557944096,13.5253638633457,76.3960781925583
"51103","05000US51103","Lancaster County","Lancaster County, Virginia","va",10617,1776,8841,5142,1281,1264,786,632,1179,50739,10713,481,220,282,1227,1406,7097,16.727889234247,24.9124854142357,24.5818747569039,15.2858809801634,12.290937378452,22.928821470245,9.17576775879772,24.5776159805843,66.2466162606179
"51105","05000US51105","Lee County","Lee County, Virginia","va",23438,4663,18775,9149,3922,2118,1431,852,826,32718,22591,2266,1409,1739,3065,2886,11226,19.8950422390989,42.8680730134441,23.150071046016,15.6410536670674,9.31249316865231,9.0283091048202,23.9652959143022,26.3423487229428,49.6923553627551
"51107","05000US51107","Loudoun County","Loudoun County, Virginia","va",368680,114987,253693,125309,6093,10927,13306,12468,82515,136268,383171,6828,2222,5173,11931,14873,342144,31.1888358468048,4.8623801961551,8.72004405110567,10.6185509420712,9.9498040843036,65.8492207263644,3.71191974340438,6.99531018787956,89.2927700687161
"51109","05000US51109","Louisa County","Louisa County, Virginia","va",34290,7007,27283,13575,2596,2963,2791,2116,3109,59343,35085,1606,911,1808,3722,2580,24458,20.4345290172062,19.1233885819521,21.8268876611418,20.5598526703499,15.5874769797422,22.902394106814,12.3272053584153,17.9620920621348,69.7107025794499
"51111","05000US51111","Lunenburg County","Lunenburg County, Virginia","va",11942,2329,9613,4331,1222,1344,918,483,364,41868,11309,892,613,517,1602,1580,6105,19.5025958800871,28.215192796121,31.0320942045717,21.1960286308012,11.152158854768,8.40452551373817,17.8795649482713,28.1368821292776,53.9835529224512
"51113","05000US51113","Madison County","Madison County, Virginia","va",12872,2860,10012,5078,965,1299,1144,657,1013,54197,12940,391,404,275,2333,1283,8254,22.2187694220012,19.0035447026388,25.58093737692,22.5285545490351,12.9381646317448,19.9487987396613,8.26893353941267,27.9443585780526,63.7867078825348
"51115","05000US51115","Mathews County","Mathews County, Virginia","va",8588,1219,7369,3908,769,676,681,624,1158,67009,8713,439,347,156,490,721,6560,14.1942244993014,19.6775844421699,17.2978505629478,17.4257932446264,15.9672466734903,29.6315250767656,10.8114311947664,13.8987719499598,75.2897968552737
"51117","05000US51117","Mecklenburg County","Mecklenburg County, Virginia","va",30134,5453,24681,11815,3499,3321,2070,1265,1660,42025,29797,2090,1484,2059,3609,3597,16958,18.0958385876419,29.6148963182395,28.1083368599238,17.5201015658062,10.7067287346593,14.0499365213711,18.9045877101722,24.1836426485888,56.9117696412391
"51119","05000US51119","Middlesex County","Middlesex County, Virginia","va",10581,1826,8755,4454,1076,1105,870,493,910,51917,10353,481,116,277,864,1002,7613,17.2573480767413,24.1580601706331,24.8091603053435,19.5330040413112,11.0687022900763,20.4310731926358,8.44199748865063,18.0237612286294,73.53424128272
"51121","05000US51121","Montgomery County","Montgomery County, Virginia","va",95177,41131,54046,35483,9183,7034,6410,4352,8504,54641,88706,15260,2968,3305,4994,7353,54826,43.2152725973712,25.8799988726996,19.8235774878111,18.0649888679086,12.2650283234225,23.9664064481583,24.2745699276261,13.9190133700088,61.8064167023651
"51125","05000US51125","Nelson County","Nelson County, Virginia","va",14382,2684,11698,6445,1324,1304,1132,1025,1660,62446,14670,944,474,394,1368,1168,10322,18.6622166597135,20.5430566330489,20.2327385570209,17.5640031031808,15.9038013964313,25.7564003103181,12.3517382413088,17.2869802317655,70.3612815269257
"51127","05000US51127","New Kent County","New Kent County, Virginia","va",20521,4516,16005,7754,813,1250,1497,1212,2982,79698,20482,507,331,154,945,851,17694,22.0067248184786,10.4849110136704,16.1207118906371,19.306164560227,15.6306422491617,38.4575702863038,4.84327702372815,8.76867493408847,86.3880480421834
"51131","05000US51131","Northampton County","Northampton County, Virginia","va",11638,2018,9620,5151,1433,1427,907,640,744,43553,11631,738,444,1034,1302,980,7133,17.3397490977831,27.8198408076102,27.7033585711512,17.6082314113764,12.4247718889536,14.4437973209086,19.052532026481,19.6199810850314,61.3274868884877
"51133","05000US51133","Northumberland County","Northumberland County, Virginia","va",12057,1909,10148,5686,1206,1315,923,865,1377,58677,12210,759,371,570,984,1099,8427,15.833125984905,21.2099894477664,23.1269785437918,16.2328526204713,15.2128033767147,24.2173760112557,13.9230139230139,17.0597870597871,69.017199017199
"51135","05000US51135","Nottoway County","Nottoway County, Virginia","va",14989,2781,12208,5542,1606,1632,963,540,801,42869,13938,1097,885,832,1822,1840,7462,18.553605977717,28.9787080476362,29.4478527607362,17.3763984121256,9.74377481053771,14.4532659689643,20.1894102453724,26.2734969149089,53.5370928397188
"51137","05000US51137","Orange County","Orange County, Virginia","va",34382,7919,26463,13453,2065,2847,2583,2128,3830,68481,34749,1598,525,861,3093,3568,25104,23.0324006747717,15.3497361183379,21.1625659704155,19.2001783988701,15.8180331524567,28.4694863599197,8.58729747618636,19.1688969466747,72.2438055771389
"51139","05000US51139","Page County","Page County, Virginia","va",23108,4932,18176,9338,2293,2544,1936,1030,1535,47951,23506,1850,931,1522,2281,2765,14157,21.3432577462351,24.5555793531806,27.2435210965946,20.7324908974084,11.0301991861212,16.4382094666952,18.3059644346124,21.4668595252276,60.22717604016
"51141","05000US51141","Patrick County","Patrick County, Virginia","va",17498,3102,14396,7685,2598,1919,1486,868,814,40486,17491,1788,624,852,2035,1718,10474,17.7277403131786,33.8061158100195,24.9707221860768,19.3363695510735,11.2947299934938,10.5920624593364,18.6610256703447,21.4567491852953,59.88222514436
"51143","05000US51143","Pittsylvania County","Pittsylvania County, Virginia","va",60222,12546,47676,26330,6919,7738,4874,3110,3689,45382,60558,3661,2302,3494,6779,7655,36667,20.8329182026502,26.2780098746677,29.3885301936954,18.5112039498671,11.8116217242689,14.0106342575009,15.6164338320288,23.8350011559166,60.5485650120546
"51145","05000US51145","Powhatan County","Powhatan County, Virginia","va",27667,5788,21879,10178,977,1520,1849,1916,3916,83914,25870,565,253,565,827,1846,21814,20.9202298767485,9.59913539005699,14.934171742975,18.16663391629,18.8249164865396,38.4751424641383,5.34596057209123,10.3324313877078,84.321608040201
"51147","05000US51147","Prince Edward County","Prince Edward County, Virginia","va",22268,8254,14014,7187,1893,1949,1242,954,1149,46189,18017,2157,454,966,1883,2799,9758,37.066642716005,26.3392235981634,27.1184082370948,17.2812021705858,13.2739668846528,15.9871991095033,19.8534717211522,25.9865682411056,54.1599600377421
"51149","05000US51149","Prince George County","Prince George County, Virginia","va",36677,9621,27056,11415,1433,2578,2438,1278,3688,67001,33926,1788,589,765,2176,2763,25845,26.2316983395589,12.5536574682435,22.5843188786684,21.3578624616732,11.1957950065703,32.3083661848445,9.26133349053823,14.558155986559,76.1805105229028
"51153","05000US51153","Prince William County","Prince William County, Virginia","va",436657,132085,304572,140473,10106,17979,19874,19352,73162,103445,451060,14059,5976,10485,24622,29408,366510,30.2491429199578,7.19426509008849,12.7989008563923,14.1479145458558,13.7763128857503,52.0826066219131,6.76628386467432,11.978450760431,81.2552653748947
"51155","05000US51155","Pulaski County","Pulaski County, Virginia","va",33353,6390,26963,14525,3432,3411,3304,1916,2462,52638,33081,1983,1376,1087,2576,3321,22738,19.1586963691422,23.6282271944923,23.4836488812392,22.7469879518072,13.1910499139415,16.9500860585198,13.4397388228893,17.8259423838457,68.734318793265
"51157","05000US51157","Rappahannock County","Rappahannock County, Virginia","va",7185,1374,5811,2976,546,533,623,295,979,68438,7285,201,112,337,287,652,5696,19.1231732776618,18.3467741935484,17.9099462365591,20.9341397849462,9.91263440860215,32.8965053763441,8.92244337680165,12.8894989704873,78.1880576527111
"51159","05000US51159","Richmond County","Richmond County, Virginia","va",8678,1847,6831,3139,820,757,697,308,557,49831,7195,833,111,79,1154,623,4395,21.2837059230237,26.122969098439,24.1159604969736,22.2045237336731,9.81204205160879,17.7445046193055,14.2182070882557,24.6977067407922,61.084086170952
"51161","05000US51161","Roanoke County","Roanoke County, Virginia","va",91278,21096,70182,38343,5659,8176,7834,5644,11030,65467,91235,2906,1328,2520,5798,6176,72507,23.1118122658253,14.7588868893931,21.3233184675169,20.4313694807396,14.7197663197976,28.7666588425528,7.40286074423193,13.124349208089,79.4727900476791
"51163","05000US51163","Rockbridge County","Rockbridge County, Virginia","va",21811,3893,17918,8979,2018,2163,1834,1066,1898,54805,22276,1119,1161,795,2663,1977,14561,17.8487918939984,22.4746631027954,24.0895422652857,20.4254371310836,11.8721461187215,21.1382113821138,13.8040940922966,20.8295923864249,65.3663135212785
"51165","05000US51165","Rockingham County","Rockingham County, Virginia","va",76927,18426,58501,30946,4999,7752,6609,4599,6987,59817,77499,2820,1859,2722,6816,6681,56601,23.9525784185007,16.1539455826278,25.0500872487559,21.3565565824339,14.8613714211853,22.5780391649971,9.54980064258894,17.4157085897883,73.0344907676228
"51167","05000US51167","Russell County","Russell County, Virginia","va",26650,5397,21253,10965,3824,2841,1933,1058,1309,39482,27078,2254,1545,1477,3397,3004,15401,20.2514071294559,34.874601003192,25.9097127222982,17.6288189694482,9.64888280893753,11.937984496124,19.484452322919,23.6391166260433,56.8764310510377
"51169","05000US51169","Scott County","Scott County, Virginia","va",21557,4246,17311,8767,2967,2465,1368,956,1011,39144,21138,1486,1137,1300,2642,2106,12467,19.696618267848,33.8428196646515,28.1168016425231,15.6039694308201,10.9045283449299,11.5318809170754,18.5589932822405,22.4619169268616,58.9790897908979
"51171","05000US51171","Shenandoah County","Shenandoah County, Virginia","va",41533,8952,32581,17315,3777,4112,3530,2594,3302,54921,42606,1790,1573,1257,4275,4897,28814,21.5539450557388,21.8134565405718,23.7481952064684,20.3869477331793,14.9812301472712,19.0701703725094,10.8435431629348,21.5274843918697,67.6289724451955
"51173","05000US51173","Smyth County","Smyth County, Virginia","va",30175,5892,24283,12881,4185,3640,2236,1302,1518,40425,30324,2410,1207,2201,3312,3944,17250,19.5260977630489,32.4897135315581,28.258675568667,17.3589007064669,10.1079108764847,11.7847993168232,19.1861232027437,23.9282416567735,56.8856351404828
"51175","05000US51175","Southampton County","Southampton County, Virginia","va",17375,3799,13576,6522,1361,1680,1105,1045,1331,54611,16326,621,458,586,1940,928,11793,21.8647482014389,20.8678319533885,25.7589696412144,16.9426556271082,16.0226924256363,20.4078503526526,10.1984564498346,17.5670709298052,72.2344726203602
"51177","05000US51177","Spotsylvania County","Spotsylvania County, Virginia","va",126639,34622,92017,43677,4412,6748,7502,6816,18199,85330,130463,4502,2699,3246,7765,8677,103574,27.3391293361445,10.1014263800169,15.4497790599171,17.176088101289,15.6054674084759,41.6672390503011,8.00763434843596,12.6028069261017,79.3895587254624
"51179","05000US51179","Stafford County","Stafford County, Virginia","va",138744,41918,96826,46328,3291,5566,6864,5876,24731,106773,139983,2577,1705,2024,5404,8756,119517,30.2124776566915,7.10369538939734,12.0143325850458,14.8160939388707,12.6834743567605,53.3824037299257,4.50483272968861,10.1155140267032,85.3796532436082
"51181","05000US51181","Surry County","Surry County, Virginia","va",6449,1220,5229,2760,569,638,617,325,611,54844,6600,218,198,423,789,526,4446,18.9176616529695,20.6159420289855,23.1159420289855,22.3550724637681,11.7753623188406,22.1376811594203,12.7121212121212,19.9242424242424,67.3636363636364
"51183","05000US51183","Sussex County","Sussex County, Virginia","va",11196,2383,8813,3814,1165,952,708,362,627,45801,7890,591,452,339,1056,859,4593,21.2843872811718,30.5453592029366,24.9606712113267,18.5631882538018,9.49134766649187,16.4394336654431,17.5158428390368,24.2712294043093,58.212927756654
"51185","05000US51185","Tazewell County","Tazewell County, Virginia","va",40677,8237,32440,17042,4901,5267,2923,1736,2215,40978,40559,2948,1810,1792,4218,5585,24206,20.2497725987659,28.7583616946368,30.9059969487149,17.151742753198,10.1865978171576,12.9973007862927,16.1493133459898,24.1697280504943,59.6809586035159
"51187","05000US51187","Warren County","Warren County, Virginia","va",38073,8518,29555,14379,2112,3014,2812,2042,4399,68189,38516,2120,690,1194,2600,3277,28635,22.3728101279122,14.6880867932401,20.9611238611865,19.5562973781209,14.2012657347521,30.5932262327005,10.39567971752,15.2585938311351,74.3457264513449
"51191","05000US51191","Washington County","Washington County, Virginia","va",53088,11228,41860,22331,5745,6102,4042,2760,3682,46262,52505,2927,2583,2352,5186,5669,33788,21.1497890295359,25.7265684474497,27.3252429358291,18.1003985491021,12.3595002462944,16.4882898213246,14.9738120179031,20.674221502714,64.3519664793829
"51193","05000US51193","Westmoreland County","Westmoreland County, Virginia","va",17007,3229,13778,7612,1605,1836,1385,776,2010,54268,17570,1345,248,524,1663,1996,11794,18.9862997589228,21.0851287440883,24.1198108250131,18.1949553336837,10.194429847609,26.4056752496059,12.0489470688674,20.8252703471827,67.1257825839499
"51195","05000US51195","Wise County","Wise County, Virginia","va",37787,8409,29378,15126,5194,4103,2692,1353,1784,38345,35898,3701,2340,1849,4715,4146,19147,22.2536851298065,34.338225571863,27.1254793071532,17.7971704350126,8.94486314954383,11.7942615364273,21.9789403309377,24.6838263970138,53.3372332720486
"51197","05000US51197","Wythe County","Wythe County, Virginia","va",28198,5676,22522,11955,3286,3036,2287,1606,1740,48043,28600,1786,1340,1342,2900,3054,18178,20.1290871693028,27.4864073609368,25.3952321204517,19.1300710999582,13.4337097448766,14.5545796737767,15.6223776223776,20.8181818181818,63.5594405594406
"51199","05000US51199","York County","York County, Virginia","va",65506,18455,47051,24617,2070,3844,4357,3531,10815,90367,66052,1336,955,810,2943,4093,55915,28.1729917870119,8.4088231709794,15.6152252508429,17.6991509932161,14.3437461916562,43.9330543933054,4.69478592623993,10.6522134076182,84.6530006661418
"51510","05000US51510","Alexandria city","Alexandria city, Virginia","va",149503,30273,119230,69979,6816,9539,10495,9062,34067,96733,155124,7691,3568,5173,8599,8794,121299,20.2490919914651,9.74006487660584,13.6312322268109,14.9973563497621,12.9495991654639,48.6817473813573,10.5928160697249,11.2123204662077,78.1948634640675
"51520","05000US51520","Bristol city","Bristol city, Virginia","va",16321,3491,12830,7402,2496,2134,1411,395,966,37904,16498,1637,771,1332,2079,1967,8712,21.3896207340237,33.7206160497163,28.8300459335315,19.0624155633613,5.3363955687652,13.0505268846258,22.6694144744818,24.5241847496666,52.8064007758516
"51530","05000US51530","Buena Vista city","Buena Vista city, Virginia","va",6217,1730,4487,2539,809,832,449,163,286,34273,5890,233,626,323,1228,730,2750,27.8269261701785,31.8629381646317,32.7688066167783,17.684127609295,6.41985033477747,11.2642772745175,20.0679117147708,33.2427843803056,46.6893039049236
"51540","05000US51540","Charlottesville city","Charlottesville city, Virginia","va",45562,16109,29453,18613,4522,3779,2740,2082,5490,58933,44319,7314,2153,1448,3304,3511,26589,35.3562179008823,24.2948476871004,20.3030140224574,14.720893998818,11.1857304034814,29.4955138881427,24.6282632730883,15.3771520115526,59.9945847153591
"51550","05000US51550","Chesapeake city","Chesapeake city, Virginia","va",229112,64207,164905,84230,10505,15587,15520,12846,29772,75790,231227,9489,5747,5532,13722,14819,181918,28.0242850658193,12.4718033954648,18.5052831532708,18.4257390478452,15.2510981835451,35.3460762198742,8.98165006681746,12.3432817101809,78.6750682230016
"51570","05000US51570","Colonial Heights city","Colonial Heights city, Virginia","va",16881,3823,13058,7054,1481,1836,1340,840,1557,53716,17373,1359,410,572,1776,1951,11305,22.6467626325455,20.9951800396938,26.0277856535299,18.9963141480011,11.9081372271052,22.07258293167,13.4749323663155,21.4528291026305,65.0722385310539
"51580","05000US51580","Covington city","Covington city, Virginia","va",5455,1068,4387,2409,645,785,371,340,268,39432,5468,413,224,194,603,585,3449,19.5783684692942,26.774595267746,32.5861353258614,15.4005811540058,14.1137401411374,11.1249481112495,15.1975128017557,21.7264081931236,63.0760790051207
"51590","05000US51590","Danville city","Danville city, Virginia","va",40022,10265,29757,18479,6569,5591,2714,1537,2068,36301,39729,3755,2861,2101,5611,4825,20576,25.648393383639,35.5484604145246,30.255966231939,14.6869419340873,8.31754965095514,11.191081768494,21.9411513000579,26.2679654660324,51.7908832339097
"51595","05000US51595","Emporia city","Emporia city, Virginia","va",5231,1405,3826,2119,872,581,234,197,235,30857,5164,485,745,269,958,368,2339,26.859109156949,41.1514865502596,27.4185936762624,11.0429447852761,9.29683813119396,11.090136857008,29.0278853601859,25.6777691711851,45.294345468629
"51600","05000US51600","Fairfax city","Fairfax city, Virginia","va",22733,6166,16567,8553,872,972,858,1108,4743,111574,23118,1223,575,220,1119,877,19104,27.1235648616549,10.1952531275576,11.364433532094,10.0315678709225,12.9545188822635,55.4542265871624,8.72912881737174,8.63396487585431,82.6369063067739
"51610","05000US51610","Falls Church city","Falls Church city, Virginia","va",13599,4147,9452,5262,287,436,551,809,3179,124796,14033,199,20,158,169,331,13156,30.4948893300978,5.45419992398328,8.28582288103383,10.4713036868111,15.3743823641201,60.4142911440517,2.68652462053731,3.56303000071261,93.7504453787501
"51620","05000US51620","Franklin city","Franklin city, Virginia","va",7933,2279,5654,3526,1139,958,509,302,618,40375,8095,263,272,780,1392,973,4415,28.7280978192361,32.3028927963698,27.1695972773681,14.4356211003971,8.56494611457743,17.5269427112876,16.2445954292773,29.2155651636813,54.5398394070414
"51630","05000US51630","Fredericksburg city","Fredericksburg city, Virginia","va",27046,8746,18300,10582,1955,2190,1770,1443,3224,63274,25975,1334,1275,1063,1971,1127,19205,32.3374990756489,18.4747684747685,20.6955206955207,16.7265167265167,13.6363636363636,30.4668304668305,14.1366698748797,11.9268527430221,73.9364773820982
"51640","05000US51640","Galax city","Galax city, Virginia","va",6493,1422,5071,2742,1115,706,381,248,292,31938,6379,600,597,428,985,510,3259,21.9005082396427,40.6637490882567,25.7476294675419,13.8949671772429,9.04449307075128,10.6491611962071,25.4742122589748,23.4362752782568,51.0895124627685
"51650","05000US51650","Hampton city","Hampton city, Virginia","va",130736,36317,94419,53700,11361,13240,10812,7337,10950,54550,130712,10038,5450,5121,10744,11389,87970,27.7788826337046,21.1564245810056,24.6554934823091,20.1340782122905,13.6629422718808,20.391061452514,15.7667237897056,16.9326458167575,67.3006303935369
"51660","05000US51660","Harrisonburg city","Harrisonburg city, Virginia","va",51932,23767,28165,16768,4891,4516,2813,1769,2779,43893,46011,8539,2136,2278,5203,4751,23104,45.7656165755218,29.1686545801527,26.9322519083969,16.7760019083969,10.549856870229,16.5732347328244,28.1519636608637,21.6339570972159,50.2140792419204
"51670","05000US51670","Hopewell city","Hopewell city, Virginia","va",21429,5650,15779,9193,2799,2791,1369,999,1235,40497,22107,1949,1799,891,2547,3104,11817,26.3661393438798,30.447079299467,30.3600565647775,14.89176547373,10.8669639943435,13.4341346676819,20.9843036142398,25.5620391731126,53.4536572126476
"51678","05000US51678","Lexington city","Lexington city, Virginia","va",7056,4316,2740,1984,697,583,210,150,344,36466,3820,649,145,32,387,347,2260,61.1678004535147,35.1310483870968,29.3850806451613,10.5846774193548,7.56048387096774,17.3387096774194,21.6230366492147,19.2146596858639,59.1623036649215
